date,close
2012-02-21,7.46858
2012-02-22,7.46267
2012-02-23,7.41477
2012-02-24,7.57948
2012-02-27,7.65389
2012-02-28,7.63605
2012-02-29,7.58765
2012-03-01,7.6938
2012-03-02,7.72751
2012-03-05,7.72988
2012-03-06,7.63278
2012-03-07,7.60746
2012-03-08,7.70938
2012-03-09,7.71332
2012-03-12,7.78103
2012-03-13,7.70228
2012-03-14,7.5359
2012-03-15,7.3158
2012-03-16,7.25518
2012-03-19,7.32172
2012-03-20,7.32172
2012-03-21,7.44985
2012-03-22,7.40885
2012-03-23,7.34568
2012-03-26,7.30427
2012-03-27,7.42285
2012-03-28,7.53048
2012-03-29,7.5359
2012-03-30,7.5565
2012-04-02,7.63278
2012-04-03,7.58212
2012-04-04,7.61622
2012-04-05,7.58765
2012-04-09,7.65054
2012-04-10,7.60746
2012-04-11,7.60746
2012-04-12,7.62116
2012-04-13,7.61535
2012-04-16,7.61535
2012-04-17,7.58765
2012-04-18,7.63278
2012-04-19,7.62688
2012-04-20,7.66305
2012-04-23,7.67842
2012-04-24,7.66226
2012-04-25,7.70455
2012-04-26,7.71628
2012-04-27,7.7006
2012-04-30,7.70612
2012-05-01,7.67379
2012-05-02,7.67122
2012-05-03,7.66897
2012-05-04,7.65221
2012-05-07,7.62767
2012-05-08,7.63438
2012-05-09,7.66897
2012-05-10,7.71233
2012-05-11,7.73451
2012-05-14,7.75491
2012-05-15,7.79109
2012-05-16,7.81198
2012-05-17,7.81198
2012-05-18,7.86481
2012-05-21,7.87063
2012-05-22,7.89921
2012-05-23,7.95313
2012-05-24,7.94072
2012-05-25,7.95895
2012-05-29,7.91528
2012-05-30,7.83376
2012-05-31,7.97324
2012-06-01,7.91695
2012-06-04,7.86481
2012-06-05,7.93992
2012-06-06,7.94485
2012-06-07,7.9692
2012-06-08,7.94239
2012-06-11,7.97324
2012-06-12,7.90098
2012-06-13,7.79267
2012-06-14,7.65299
2012-06-15,7.61003
2012-06-18,7.65299
2012-06-19,7.7353
2012-06-20,7.74812
2012-06-21,7.67458
2012-06-22,7.62767
2012-06-25,7.59889
2012-06-26,7.59889
2012-06-27,7.6938
2012-06-28,7.7562
2012-06-29,7.80597
2012-07-02,7.81198
2012-07-03,7.79976
2012-07-05,7.77768
2012-07-06,7.84382
2012-07-09,7.80784
2012-07-10,7.83111
2012-07-11,7.86195
2012-07-12,7.84382
2012-07-13,7.78783
2012-07-16,7.78783
2012-07-17,7.91844
2012-07-18,7.98576
2012-07-19,8.01581
2012-07-20,8.07643
2012-07-23,8.12463
2012-07-24,8.17953
2012-07-25,8.21403
2012-07-26,8.26942
2012-07-27,8.26381
2012-07-30,8.25947
2012-07-31,8.25947
2012-08-01,8.26942
2012-08-02,8.23098
2012-08-03,8.25168
2012-08-06,8.33468
2012-08-07,8.22547
2012-08-08,8.1608
2012-08-09,8.10423
2012-08-10,8.0586
2012-08-13,8.00024
2012-08-14,8.08304
2012-08-15,8.17569
2012-08-16,8.15608
2012-08-17,8.21078
2012-08-20,8.22172
