date,close
2011-11-07,79.6355
2011-11-08,79.6355
2011-11-09,78.869
2011-11-10,79.1033
2011-11-11,80.5106
2011-11-14,80.1578
2011-11-15,81.0149
2011-11-16,77.6969
2011-11-17,77.4797
2011-11-18,77.7777
2011-11-21,76.7022
2011-11-22,77.1597
2011-11-23,74.939
2011-11-25,73.9165
2011-11-28,76.9036
2011-11-29,78.1106
2011-11-30,81.0319
2011-12-01,81.3538
2011-12-02,81.4256
2011-12-05,79.3793
2011-12-06,79.0943
2011-12-07,79.3345
2011-12-08,78.0049
2011-12-09,79.3634
2011-12-12,79.0773
2011-12-13,78.586
2011-12-14,77.2514
2011-12-15,77.2963
2011-12-16,77.4377
2011-12-19,77.368
2011-12-20,79.1621
2011-12-21,80.3512
2011-12-22,80.6541
2011-12-23,81.8731
2011-12-27,82.0854
2011-12-28,80.2963
2011-12-29,80.8645
2011-12-30,80.2774
2012-01-03,80.9381
2012-01-04,82.4033
2012-01-05,84.011
2012-01-06,84.5303
2012-01-09,85.4472
2012-01-10,86.4191
2012-01-11,86.6104
2012-01-12,86.0333
2012-01-13,86.7819
2012-01-17,87.5124
2012-01-18,86.6104
2012-01-19,86.9972
2012-01-20,84.4366
2012-01-23,84.1017
2012-01-24,83.2167
2012-01-25,82.0584
2012-01-26,79.8199
2012-01-27,80.8734
2012-01-30,80.8116
2012-01-31,81.5751
2012-02-01,83.9831
2012-02-02,82.7253
2012-02-03,82.5777
2012-02-06,78.1185
2012-02-07,78.9597
2012-02-08,78.0248
2012-02-09,78.0328
2012-02-10,78.565
2012-02-13,79.6185
2012-02-14,81.1843
2012-02-15,80.1786
2012-02-16,80.4448
2012-02-17,81.1933
2012-02-21,82.5977
2012-02-22,81.6977
2012-02-23,80.4358
2012-02-24,81.5542
2012-02-27,81.2303
2012-02-28,81.1575
2012-02-29,79.8059
2012-03-01,80.38
2012-03-02,79.9375
2012-03-05,80.1618
2012-03-06,78.5402
2012-03-07,79.2009
2012-03-08,80.4538
2012-03-09,79.77
2012-03-12,79.0415
2012-03-13,79.6813
2012-03-14,79.9963
2012-03-15,79.7362
2012-03-16,79.3863
2012-03-19,79.8757
2012-03-20,78.2012
2012-03-21,78.1654
2012-03-22,78.1654
2012-03-23,78.7255
2012-03-26,80.6262
2012-03-27,80.7279
2012-03-28,81.4535
2012-03-29,84.1206
2012-03-30,84.9788
2012-04-02,84.3997
2012-04-03,83.6223
2012-04-04,83.4489
2012-04-05,83.712
2012-04-09,81.9778
2012-04-10,80.7189
2012-04-11,82.0894
2012-04-12,82.5648
2012-04-13,81.4256
2012-04-16,80.369
2012-04-17,81.1953
2012-04-18,81.2591
2012-04-19,82.4711
2012-04-20,82.7033
2012-04-23,82.0046
2012-04-24,81.6389
2012-04-25,81.5382
2012-04-26,81.9408
2012-04-27,80.7
2012-04-30,74.1397
2012-05-01,77.4955
2012-05-02,77.1537
2012-05-03,74.7906
2012-05-04,73.7261
2012-05-07,74.635
2012-05-08,74.7906
2012-05-09,72.6994
2012-05-10,72.9616
2012-05-11,71.9719
2012-05-14,71.4666
2012-05-15,70.7389
2012-05-16,69.8937
2012-05-17,69.5438
2012-05-18,68.4863
2012-05-21,69.6086
2012-05-22,70.6004
2012-05-23,70.729
2012-05-24,71.043
2012-05-25,71.016
2012-05-29,71.3568
2012-05-30,70.5905
2012-05-31,70.1957
2012-06-01,69.7472
2012-06-04,70.8685
2012-06-05,71.4646
2012-06-06,72.5888
2012-06-07,70.8266
2012-06-08,72.9726
2012-06-11,72.1761
2012-06-12,72.3546
2012-06-13,72.0476
2012-06-14,72.6147
2012-06-15,72.3187
2012-06-18,72.8858
2012-06-19,73.3642
2012-06-20,73.4978
2012-06-21,72.1183
2012-06-22,73.133
2012-06-25,72.6466
2012-06-26,72.0277
2012-06-27,73.3354
2012-06-28,73.3543
2012-06-29,71.4008
2012-07-02,70.9762
2012-07-03,71.021
2012-07-05,70.3193
2012-07-06,70.5147
2012-07-09,70.3571
2012-07-10,69.9226
2012-07-11,68.6887
2012-07-12,67.8684
2012-07-13,69.527
2012-07-16,68.6887
2012-07-17,67.7638
2012-07-18,67.681
2012-07-19,67.7828
2012-07-20,67.8774
2012-07-23,66.7909
2012-07-24,66.4551
2012-07-25,64.6012
2012-07-26,62.8779
2012-07-27,65.0179
2012-07-30,65.0467
2012-07-31,56.794
2012-08-01,58.923
2012-08-02,57.9711
2012-08-03,57.8107
2012-08-06,58.318
2012-08-07,59.6227
2012-08-08,62.3606
2012-08-09,61.6241
2012-08-10,62.3438
2012-08-13,61.7267
2012-08-14,61.4885
2012-08-15,62.4344
2012-08-16,62.6318
2012-08-17,62.5092
2012-08-20,62.9158
2012-08-21,62.9158
2012-08-22,63.5159
2012-08-23,63.8308
2012-08-24,64.4936
2012-08-27,64.5574
2012-08-28,64.4597
2012-08-29,65.2093
2012-08-30,63.5607
2012-08-31,64.6102
2012-09-04,64.2803
2012-09-05,64.9271
2012-09-06,66.0784
2012-09-07,66.5937
2012-09-10,64.6291
2012-09-11,64.6291
2012-09-12,63.469
2012-09-13,63.9962
2012-09-14,65.571
2012-09-17,65.1195
2012-09-18,64.385
2012-09-19,64.365
2012-09-20,64.4687
2012-09-21,64.7956
2012-09-24,64.8145
2012-09-25,65.2481
2012-09-26,64.4746
2012-09-27,65.1465
2012-09-28,64.9172
2012-10-01,65.9966
2012-10-02,67.2854
2012-10-03,68.5541
2012-10-04,69.2658
2012-10-05,68.5263
2012-10-08,68.6827
2012-10-09,69.213
2012-10-10,68.9867
2012-10-11,69.7094
2012-10-12,69.2389
2012-10-15,69.1542
2012-10-16,69.506
2012-10-17,69.2299
2012-10-18,70.0721
2012-10-19,69.3854
2012-10-22,70.5157
2012-10-23,69.1273
2012-10-24,69.7283
2012-10-25,69.9127
2012-10-26,68.91
2012-10-31,68.7295
2012-11-01,70.2715
2012-11-02,69.5977
2012-11-05,69.8848
2012-11-06,70.4768
2012-11-07,64.9261
2012-11-08,63.9743
2012-11-09,63.6344
2012-11-12,64.0012
2012-11-13,63.1939
2012-11-14,61.648
2012-11-15,61.1766
2012-11-16,60.6124
2012-11-19,61.954
2012-11-20,61.6869
2012-11-21,61.5932
2012-11-23,61.7138
2012-11-26,61.1855
2012-11-27,59.5889
2012-11-28,60.2796
2012-11-29,60.8248
2012-11-30,60.5288
2012-12-03,60.2068
2012-12-04,60.2796
2012-12-05,60.2068
2012-12-06,60.3264
2012-12-07,61.6769
2012-12-10,62.0008
2012-12-11,62.7534
2012-12-12,62.556
2012-12-13,61.8793
2012-12-14,61.1766
2012-12-17,61.8155
2012-12-18,63.2317
2012-12-19,62.7534
2012-12-20,63.1381
2012-12-21,63.2885
2012-12-24,63.0374
2012-12-26,63.2985
2012-12-27,63.165
2012-12-28,62.7145
2012-12-31,63.751
2013-01-02,63.5737
2013-01-03,61.5423
2013-01-04,62.6766
2013-01-07,62.4952
2013-01-08,61.3181
2013-01-09,62.1554
2013-01-10,64.3202
2013-01-11,64.6132
2013-01-14,65.2461
2013-01-15,66.491
2013-01-16,65.7335
2013-01-17,66.4252
2013-01-18,66.3235
2013-01-22,66.8179
2013-01-23,67.4239
2013-01-24,68.6129
2013-01-25,69.6037
2013-01-28,69.4452
2013-01-29,69.225
2013-01-30,69.0844
2013-01-31,69.0744
2013-02-01,69.9914
