date,close
2013-08-09,6.66829
2013-08-12,6.69934
2013-08-13,6.63091
2013-08-14,6.53876
2013-08-15,6.523
2013-08-16,6.28071
2013-08-19,6.20084
2013-08-20,6.20742
2013-08-21,6.27402
2013-08-22,6.42978
2013-08-23,6.60847
2013-08-26,6.5649
2013-08-27,6.33713
2013-08-28,6.26813
2013-08-29,6.21981
2013-08-30,6.27402
2013-09-03,6.27471
2013-09-04,6.2507
2013-09-05,6.20154
2013-09-06,6.33172
2013-09-09,6.46743
2013-09-10,6.48824
2013-09-11,6.54061
2013-09-12,6.40422
2013-09-13,6.48824
2013-09-16,6.53035
2013-09-17,6.47508
2013-09-18,6.52473
2013-09-19,6.7796
2013-09-20,6.69934
2013-09-23,6.55455
2013-09-24,6.64323
2013-09-25,6.61146
2013-09-26,6.64864
2013-09-27,6.60004
2013-09-30,6.48824
2013-10-01,6.51834
2013-10-02,6.51274
2013-10-03,6.50556
2013-10-04,6.48824
2013-10-07,6.41815
2013-10-08,6.37497
2013-10-09,6.40558
2013-10-10,6.36841
2013-10-11,6.33172
