date,close
2012-01-03,8.90011
2012-01-04,8.86456
2012-01-05,8.83601
2012-01-06,8.83503
2012-01-09,8.92643
2012-01-10,8.87491
2012-01-11,8.88336
2012-01-12,8.86456
2012-01-13,8.89091
2012-01-17,8.76211
2012-01-18,8.74012
2012-01-19,8.75766
2012-01-20,8.89091
2012-01-23,8.93322
2012-01-24,8.93322
2012-01-25,8.9463
2012-01-26,8.96315
2012-01-27,8.98871
2012-01-30,8.96315
2012-01-31,8.98775
2012-02-01,8.90397
2012-02-02,8.92286
2012-02-03,8.9398
2012-02-06,8.96315
2012-02-07,8.94533
2012-02-08,9.01139
2012-02-09,8.92568
2012-02-10,8.96227
2012-02-13,8.92643
2012-02-14,8.9398
2012-02-15,8.96227
2012-02-16,8.82863
2012-02-17,8.86951
2012-02-21,8.97555
2012-02-22,8.98136
2012-02-23,8.96227
2012-02-24,9.07208
2012-02-27,9.07208
2012-02-28,9.01417
2012-02-29,9.03975
2012-03-01,8.98136
2012-03-02,8.97651
2012-03-05,8.92286
2012-03-06,8.7223
2012-03-07,8.77169
2012-03-08,8.81652
2012-03-09,8.84801
2012-03-12,8.82766
2012-03-13,8.82766
2012-03-14,8.6276
2012-03-15,8.45754
2012-03-16,8.32411
2012-03-19,8.35559
2012-03-20,8.48969
2012-03-21,8.54083
2012-03-22,8.63767
2012-03-23,8.69258
2012-03-26,8.77818
2012-03-27,8.79658
2012-03-28,9.06163
2012-03-29,9.05592
2012-03-30,9.13107
2012-04-02,9.06163
2012-04-03,8.94998
2012-04-04,9.00392
2012-04-05,9.07297
2012-04-09,8.99927
2012-04-10,9.01417
2012-04-11,8.98136
2012-04-12,8.86001
2012-04-13,8.95483
2012-04-16,9.08314
2012-04-17,8.99152
2012-04-18,9.04925
2012-04-19,9.04925
2012-04-20,9.10696
2012-04-23,9.04925
2012-04-24,9.11461
2012-04-25,9.28978
2012-04-26,9.21523
2012-04-27,9.19934
2012-04-30,9.18578
2012-05-01,9.09844
2012-05-02,9.11461
2012-05-03,9.13107
2012-05-04,9.20651
2012-05-07,9.27621
2012-05-08,9.30139
2012-05-09,9.3479
2012-05-10,9.3876
2012-05-11,9.3634
2012-05-14,9.35757
2012-05-15,9.3537
2012-05-16,9.31205
2012-05-17,9.23361
2012-05-18,9.38081
2012-05-21,9.41083
2012-05-22,9.3634
2012-05-23,9.498
2012-05-24,9.59192
2012-05-25,9.56481
2012-05-29,9.45149
2012-05-30,9.27042
2012-05-31,9.18095
2012-06-01,9.18578
2012-06-04,9.21812
2012-06-05,9.23943
2012-06-06,9.28689
2012-06-07,9.15035
2012-06-08,9.15035
2012-06-11,9.16361
2012-06-12,9.12826
2012-06-13,9.20941
2012-06-14,9.25299
2012-06-15,9.28689
2012-06-18,9.35662
