date,close
2023-03-31,144.84
2023-04-03,146.76
2023-04-04,146.31
2023-04-05,149.12
2023-04-06,149.61
2023-04-10,149.99
2023-04-11,149.95
2023-04-12,149.51
2023-04-13,150.37
2023-04-14,149.59
2023-04-17,150.49
2023-04-18,150.32
2023-04-19,148.78
2023-04-20,145.94
2023-04-21,146.22
2023-04-24,145.86
2023-04-25,148.0
2023-04-26,148.28
2023-04-27,149.94
2023-04-28,143.9
2023-05-01,143.21
2023-05-02,140.36
2023-05-03,139.91
2023-05-04,141.26
2023-05-05,143.56
2023-05-08,144.18
2023-05-09,142.03
2023-05-10,142.03
2023-05-11,142.7
2023-05-12,144.12
2023-05-15,144.62
2023-05-16,143.7
2023-05-17,141.58
2023-05-18,138.18
2023-05-19,139.03
2023-05-22,141.6
2023-05-23,141.37
2023-05-24,140.0
2023-05-25,135.76
2023-05-26,135.15
2023-05-30,135.12
2023-05-31,137.25
2023-06-01,138.91
2023-06-02,131.19
2023-06-05,132.22
2023-06-06,128.54
2023-06-07,126.55
2023-06-08,130.32
2023-06-09,131.36
2023-06-12,130.78
2023-06-13,129.88
2023-06-14,128.05
2023-06-15,132.76
2023-06-16,130.93
2023-06-20,131.23
2023-06-21,132.68
2023-06-22,134.34
2023-06-23,132.8
2023-06-26,134.85
2023-06-27,136.17
2023-06-28,136.27
2023-06-29,136.84
2023-06-30,138.9
2023-07-03,139.33
2023-07-05,139.56
2023-07-06,139.16
2023-07-07,138.97
2023-07-10,138.34
2023-07-11,140.02
2023-07-12,140.89
2023-07-13,140.69
2023-07-14,139.68
2023-07-17,138.0
2023-07-18,138.45
2023-07-19,137.58
2023-07-20,140.1
2023-07-21,140.9
2023-07-24,141.37
2023-07-25,142.47
2023-07-26,141.09
2023-07-27,139.88
2023-07-28,140.87
2023-07-31,137.77
2023-08-01,137.26
2023-08-02,135.78
2023-08-03,135.37
2023-08-04,134.6
2023-08-07,136.65
2023-08-08,136.26
2023-08-09,137.71
2023-08-10,137.73
2023-08-11,138.34
2023-08-14,139.5
2023-08-15,138.58
2023-08-16,138.25
2023-08-17,136.37
2023-08-18,136.14
2023-08-21,135.55
2023-08-22,135.16
2023-08-23,136.33
2023-08-24,133.32
2023-08-25,133.35
2023-08-28,135.18
2023-08-29,136.74
2023-08-30,137.39
2023-08-31,136.25
2023-09-01,137.33
2023-09-05,136.89
2023-09-06,134.13
2023-09-07,137.28
2023-09-08,137.63
2023-09-11,140.26
2023-09-12,140.11
2023-09-13,141.5
2023-09-14,143.12
2023-09-15,141.93
2023-09-18,140.81
2023-09-19,142.47
2023-09-20,142.07
2023-09-21,139.99
2023-09-22,139.35
2023-09-25,140.01
2023-09-26,140.46
2023-09-27,139.7
2023-09-28,139.7
2023-09-29,140.05
2023-10-02,139.26
2023-10-03,136.43
2023-10-04,138.06
2023-10-05,137.43
2023-10-06,139.03
2023-10-09,140.14
2023-10-10,142.41
2023-10-11,143.12
2023-10-12,141.14
2023-10-13,141.67
2023-10-16,143.24
2023-10-17,142.77
2023-10-18,139.69
2023-10-19,137.84
2023-10-20,136.99
2023-10-23,137.74
2023-10-24,141.07
2023-10-25,140.99
2023-10-26,142.86
2023-10-27,140.0
2023-10-30,141.57
2023-10-31,143.86
2023-11-01,145.05
2023-11-02,146.5
2023-11-03,147.49
2023-11-06,147.34
2023-11-07,147.13
2023-11-08,146.64
2023-11-09,146.89
2023-11-10,147.61
2023-11-13,147.21
2023-11-14,147.01
2023-11-15,147.2
2023-11-16,147.49
2023-11-17,147.71
2023-11-20,148.5
2023-11-21,148.61
2023-11-22,148.91
2023-11-24,148.98
2023-11-27,148.8
2023-11-28,148.38
2023-11-29,149.55
2023-11-30,150.45
2023-12-01,152.25
2023-12-04,152.8
2023-12-05,154.0
2023-12-06,155.5
2023-12-07,156.36
2023-12-08,156.4
2023-12-11,158.85
2023-12-12,160.44
2023-12-13,159.55
2023-12-14,156.87
2023-12-15,156.15
2023-12-18,156.26
2023-12-19,155.87
2023-12-20,154.54
2023-12-21,154.93
2023-12-22,155.71
2023-12-26,156.83
2023-12-27,157.94
2023-12-28,158.95
2023-12-29,160.33
2024-01-02,161.91
2024-01-03,162.08
2024-01-04,162.3
2024-01-05,163.37
2024-01-08,163.41
2024-01-09,163.2
2024-01-10,163.29
2024-01-11,162.17
2024-01-12,162.54
2024-01-16,163.08
2024-01-17,164.27
2024-01-18,164.89
2024-01-19,165.16
2024-01-22,164.38
2024-01-23,163.74
2024-01-24,162.0
2024-01-25,162.56
2024-01-26,162.16
2024-01-29,163.09
2024-01-30,161.7
2024-01-31,161.23
2024-02-01,162.5
2024-02-02,161.78
2024-02-05,162.01
2024-02-06,161.0
2024-02-07,161.78
2024-02-08,160.93
2024-02-09,162.19
2024-02-12,161.76
2024-02-13,161.48
2024-02-14,161.42
2024-02-15,161.57
2024-02-16,160.41
2024-02-20,162.05
2024-02-21,164.05
2024-02-22,163.55
2024-02-23,164.34
2024-02-26,163.91
2024-02-27,164.62
2024-02-28,163.8
2024-02-29,163.3
2024-03-01,163.37
2024-03-04,163.34
2024-03-05,165.9
