date,close
2013-10-18,24.0711
2013-10-21,23.8582
2013-10-22,23.8837
2013-10-23,23.5767
2013-10-24,23.8278
2013-10-25,23.6973
2013-10-28,23.4863
2013-10-29,23.8445
2013-10-30,23.6414
2013-10-31,23.3313
2013-11-01,23.713
2013-11-04,23.8278
2013-11-05,23.5383
2013-11-06,23.6581
2013-11-07,23.3225
2013-11-08,23.9053
2013-11-11,24.4361
2013-11-12,24.1653
2013-11-13,24.4008
2013-11-14,24.6392
2013-11-15,24.6078
2013-11-18,24.6323
2013-11-19,24.6392
2013-11-20,24.5813
2013-11-21,25.0855
2013-11-22,25.4525
2013-11-25,25.6144
2013-11-26,25.4908
2013-11-27,25.5055
2013-11-29,25.4201
2013-12-02,25.5222
2013-12-03,25.1513
2013-12-04,25.2808
2013-12-05,24.5342
2013-12-06,24.7373
2013-12-09,24.6804
2013-12-10,24.9895
2013-12-11,24.4616
2013-12-12,24.753
2013-12-13,25.2465
2013-12-16,25.1111
2013-12-17,24.7824
2013-12-18,25.6792
2013-12-19,25.0611
2013-12-20,25.1179
2013-12-23,25.2641
2013-12-24,25.1857
2013-12-26,25.2553
2013-12-27,25.2219
2013-12-30,25.0531
2013-12-31,25.4692
2014-01-02,25.1993
2014-01-03,25.5898
2014-01-06,25.6792
2014-01-07,25.5996
2014-01-08,25.632
2014-01-09,25.6232
2014-01-10,25.4201
2014-01-13,25.0699
2014-01-14,25.2553
2014-01-15,26.1657
2014-01-16,25.9872
2014-01-17,27.1262
2014-01-21,26.4993
2014-01-22,26.2226
2014-01-23,25.5653
2014-01-24,24.7285
2014-01-27,24.338
2014-01-28,24.4694
2014-01-29,24.3546
2014-01-30,24.386
2014-01-31,24.0054
2014-02-03,23.5463
2014-02-04,23.6061
2014-02-05,23.7346
2014-02-06,24.1516
2014-02-07,24.1516
2014-02-10,24.1564
2014-02-11,24.6235
2014-02-12,24.5342
2014-02-13,24.3302
2014-02-14,24.1516
2014-02-18,24.0456
2014-02-19,23.5551
2014-02-20,23.8582
2014-02-21,24.0946
2014-02-24,24.6539
2014-02-25,24.1644
2014-02-26,24.3546
2014-02-27,24.6971
2014-02-28,25.0541
2014-03-03,24.6156
2014-03-04,25.2985
2014-03-05,26.0068
2014-03-06,25.9008
2014-03-07,26.2011
2014-03-10,26.1353
2014-03-11,25.785
2014-03-12,25.5751
2014-03-13,25.5751
2014-03-14,25.2985
2014-03-17,25.5162
2014-03-18,25.7458
2014-03-19,25.8764
2014-03-20,26.6749
2014-03-21,26.5199
2014-03-24,26.3895
2014-03-25,25.6978
2014-03-26,25.3985
2014-03-27,25.1365
2014-03-28,25.1454
2014-03-31,25.3544
2014-04-01,25.3897
2014-04-02,25.5486
2014-04-03,25.1778
2014-04-04,24.7059
2014-04-07,24.0142
2014-04-08,24.021
2014-04-09,24.5813
2014-04-10,23.7944
2014-04-11,23.1587
2014-04-14,23.6394
2014-04-15,24.0368
2014-04-16,24.3134
2014-04-17,25.0217
2014-04-21,25.2003
2014-04-22,25.3799
2014-04-23,25.2475
2014-04-24,25.1709
2014-04-25,24.8785
2014-04-28,24.4763
2014-04-29,24.9079
2014-04-30,25.2396
2014-05-01,25.477
2014-05-02,25.0473
2014-05-05,24.5401
2014-05-06,24.0436
2014-05-07,24.2408
2014-05-08,24.232
2014-05-09,24.2232
2014-05-12,24.753
2014-05-13,24.753
2014-05-14,24.6872
2014-05-15,24.2978
