date,close
2016-01-15,35.3777
2016-01-19,34.9382
2016-01-20,33.7293
2016-01-21,33.4463
2016-01-22,34.205
2016-01-25,32.9451
2016-01-26,33.7361
2016-01-27,33.789
2016-01-28,33.6881
2016-01-29,35.5138
2016-02-01,35.4335
2016-02-02,33.7135
2016-02-03,33.6646
2016-02-04,34.0219
2016-02-05,33.2476
2016-02-08,31.5355
2016-02-09,31.2858
2016-02-10,31.2027
2016-02-11,29.1782
2016-02-12,31.3123
2016-02-16,32.437
2016-02-17,33.1772
2016-02-18,32.4635
2016-02-19,32.5222
2016-02-22,32.9627
2016-02-23,31.8811
2016-02-24,31.7734
2016-02-25,32.2119
2016-02-26,32.9451
2016-02-29,32.4058
2016-03-01,34.4214
2016-03-02,35.2133
2016-03-03,35.7243
2016-03-04,35.7243
2016-03-07,35.5392
2016-03-08,34.2421
2016-03-09,34.3214
2016-03-10,34.5085
2016-03-11,35.8593
2016-03-14,35.5921
2016-03-15,35.5236
2016-03-16,35.2211
2016-03-17,35.7399
2016-03-18,36.3155
2016-03-21,36.3664
2016-03-22,36.1814
2016-03-23,35.3425
2016-03-24,34.9823
2016-03-28,34.9627
2016-03-29,34.8002
2016-03-30,34.9342
2016-03-31,34.8217
2016-04-01,35.4238
2016-04-04,35.0821
2016-04-05,34.6239
2016-04-06,34.9176
2016-04-07,33.5883
2016-04-08,33.7557
2016-04-11,34.297
2016-04-12,34.948
2016-04-13,36.9087
2016-04-14,37.5176
2016-04-15,37.4696
2016-04-18,37.6243
2016-04-19,38.06
2016-04-20,38.9859
2016-04-21,38.8695
2016-04-22,39.1778
2016-04-25,38.9458
2016-04-26,39.2865
2016-04-27,39.4773
2016-04-28,39.0192
2016-04-29,38.6433
2016-05-02,38.9761
2016-05-03,38.0502
2016-05-04,37.2895
2016-05-05,36.9302
2016-05-06,37.081
2016-05-09,36.6464
2016-05-10,37.4412
2016-05-11,37.1319
2016-05-12,36.7383
2016-05-13,35.9953
2016-05-16,36.0296
2016-05-17,36.4859
2016-05-18,38.2998
2016-05-19,37.6233
2016-05-20,37.4911
2016-05-23,37.6674
2016-05-24,38.29
2016-05-25,39.1925
2016-05-26,38.5005
2016-05-27,38.8949
2016-05-31,38.8871
2016-06-01,39.1925
2016-06-02,39.217
2016-06-03,37.8984
2016-06-06,38.193
2016-06-07,38.0256
