date,close
2019-03-26,12.6023
2019-03-27,12.5836
2019-03-28,12.6023
2019-03-29,12.6023
2019-04-01,12.621
2019-04-02,12.63
2019-04-03,12.6112
2019-04-04,12.5668
2019-04-05,12.5402
2019-04-08,12.5589
2019-04-09,12.5491
2019-04-10,12.5767
2019-04-11,12.6477
2019-04-12,12.6112
2019-04-15,12.6023
2019-04-16,12.5313
2019-04-17,12.477
2019-04-18,12.5047
2019-04-22,12.4257
2019-04-23,12.407
2019-04-24,12.4336
2019-04-25,12.5047
2019-04-26,12.5047
2019-04-29,12.5145
2019-04-30,12.5668
2019-05-01,12.621
2019-05-02,12.6862
2019-05-03,12.7759
2019-05-06,12.8538
2019-05-07,12.844
2019-05-08,12.8085
2019-05-09,12.8085
2019-05-10,12.8628
2019-05-13,12.9012
2019-05-14,13.1626
2019-05-15,12.9554
2019-05-16,12.8815
2019-05-17,12.9289
2019-05-20,12.9012
2019-05-21,12.9554
2019-05-22,12.9524
2019-05-23,12.8815
2019-05-24,12.9643
2019-05-28,12.9643
2019-05-29,13.0265
2019-05-30,12.991
2019-05-31,13.0363
2019-06-03,13.0709
2019-06-04,13.0265
2019-06-05,13.0363
2019-06-06,13.0541
2019-06-07,13.1912
2019-06-10,13.1626
2019-06-11,13.1054
2019-06-12,13.1054
2019-06-13,13.1251
2019-06-14,13.134
2019-06-17,13.1153
2019-06-18,13.1251
2019-06-19,13.1054
2019-06-20,13.1153
2019-06-21,13.1153
2019-06-24,13.1814
2019-06-25,13.134
2019-06-26,13.0363
2019-06-27,13.134
2019-06-28,13.1428
2019-07-01,13.0956
2019-07-02,13.0166
2019-07-03,13.0797
2019-07-05,13.0541
2019-07-08,13.0709
2019-07-09,13.1428
2019-07-10,13.2425
2019-07-11,13.2701
2019-07-12,13.2603
2019-07-15,13.2248
2019-07-16,13.2001
2019-07-17,13.208
2019-07-18,13.1814
2019-07-19,13.1626
2019-07-22,13.1715
2019-07-23,13.1428
2019-07-24,13.1527
2019-07-25,13.1715
2019-07-26,13.1814
2019-07-29,13.2248
2019-07-30,13.2888
2019-07-31,13.351
2019-08-01,13.4624
2019-08-02,13.4812
2019-08-05,13.4714
2019-08-06,13.4714
2019-08-07,13.5522
2019-08-08,13.6331
2019-08-09,13.6144
2019-08-12,13.6982
2019-08-13,13.7258
2019-08-14,13.9073
2019-08-15,13.9635
2019-08-16,13.8068
2019-08-19,13.788
2019-08-20,13.7604
2019-08-21,13.6982
2019-08-22,13.6716
2019-08-23,13.643
2019-08-26,13.6528
2019-08-27,13.6716
2019-08-28,13.6805
2019-08-29,13.6144
2019-08-30,13.6805
2019-09-03,13.716
2019-09-04,13.7357
2019-09-05,13.6716
2019-09-06,13.6716
2019-09-09,13.6716
2019-09-10,13.6331
2019-09-11,13.643
2019-09-12,13.6331
2019-09-13,13.3865
2019-09-16,13.3766
2019-09-17,13.4704
2019-09-18,13.5414
2019-09-19,13.6893
2019-09-20,13.6982
2019-09-23,13.7515
2019-09-24,13.6716
2019-09-25,13.6805
2019-09-26,13.7692
2019-09-27,13.7791
2019-09-30,13.7604
2019-10-01,13.7604
2019-10-02,13.789
2019-10-03,13.9824
2019-10-04,13.7692
2019-10-07,13.7357
2019-10-08,13.8344
2019-10-09,13.7978
2019-10-10,13.7692
2019-10-11,13.7219
2019-10-14,13.7357
2019-10-15,13.7258
2019-10-16,13.716
2019-10-17,13.7357
2019-10-18,13.7258
