date,close
2021-03-22,8.63
2021-03-23,8.15
2021-03-24,7.87
2021-03-25,8.06
2021-03-26,8.09
2021-03-29,7.89
2021-03-30,8.21
2021-03-31,8.21
2021-04-01,8.44
2021-04-05,8.26
2021-04-06,8.25
2021-04-07,8.19
2021-04-08,8.59
2021-04-09,8.55
2021-04-12,8.51
2021-04-13,8.53
2021-04-14,8.45
2021-04-15,8.47
2021-04-16,8.45
2021-04-19,8.065
2021-04-20,7.87
2021-04-21,8.05
2021-04-22,7.91
2021-04-23,8.04
2021-04-26,8.21
2021-04-27,8.145
2021-04-28,8.14
2021-04-29,7.17
2021-04-30,6.75
2021-05-03,6.51
2021-05-04,6.39
2021-05-05,6.51
2021-05-06,6.62
2021-05-07,6.9
2021-05-10,6.73
2021-05-11,6.96
2021-05-12,6.69
2021-05-13,6.77
2021-05-14,6.97
2021-05-17,6.94
2021-05-18,7.1
2021-05-19,7.1
2021-05-20,7.32
2021-05-21,7.25
2021-05-24,7.37
2021-05-25,7.11
2021-05-26,7.29
2021-05-27,7.38
2021-05-28,7.44
2021-06-01,7.44
2021-06-02,7.58
2021-06-03,7.52
2021-06-04,7.63
2021-06-07,7.96
2021-06-08,7.99
2021-06-09,7.93
2021-06-10,7.92
2021-06-11,8.08
2021-06-14,8.25
2021-06-15,8.11
2021-06-16,8.14
2021-06-17,8.06
2021-06-18,7.4
2021-06-21,7.55
2021-06-22,7.65
2021-06-23,7.73
2021-06-24,7.89
2021-06-25,7.81
2021-06-28,7.82
2021-06-29,7.7
2021-06-30,7.61
2021-07-01,7.63
2021-07-02,7.47
2021-07-06,7.37
2021-07-07,7.42
2021-07-08,7.44
2021-07-09,7.6
2021-07-12,7.63
2021-07-13,7.47
2021-07-14,7.38
2021-07-15,7.17
2021-07-16,7.03
2021-07-19,7.03
2021-07-20,7.24
2021-07-21,7.41
2021-07-22,7.25
2021-07-23,7.28
2021-07-26,7.34
2021-07-27,7.03
2021-07-28,7.06
2021-07-29,7.06
2021-07-30,6.91
2021-08-02,6.81
2021-08-03,6.86
2021-08-04,6.9
2021-08-05,6.8
2021-08-06,7.06
2021-08-09,7.26
2021-08-10,7.37
2021-08-11,7.4
2021-08-12,7.35
2021-08-13,7.11
2021-08-16,6.67
2021-08-17,6.34
2021-08-18,6.22
2021-08-19,6.17
2021-08-20,6.47
2021-08-23,6.57
2021-08-24,6.69
2021-08-25,6.66
2021-08-26,6.63
2021-08-27,6.79
2021-08-30,6.61
2021-08-31,6.53
2021-09-01,6.5
2021-09-02,6.52
2021-09-03,6.55
2021-09-07,6.47
2021-09-08,6.21
2021-09-09,6.24
2021-09-10,6.03
2021-09-13,6.32
2021-09-14,6.26
2021-09-15,6.28
2021-09-16,6.21
2021-09-17,6.22
2021-09-20,6.02
2021-09-21,5.81
2021-09-22,5.94
2021-09-23,6.1
2021-09-24,6.05
2021-09-27,6.13
2021-09-28,5.87
2021-09-29,5.97
2021-09-30,5.98
2021-10-01,6.08
2021-10-04,5.93
2021-10-05,5.95
2021-10-06,5.96
2021-10-07,6.14
2021-10-08,6.1
2021-10-11,6.06
2021-10-12,6.14
2021-10-13,6.25
2021-10-14,6.35
2021-10-15,6.2
2021-10-18,6.17
2021-10-19,6.22
2021-10-20,6.33
2021-10-21,6.28
2021-10-22,5.92
2021-10-25,5.84
2021-10-26,5.99
2021-10-27,5.86
2021-10-28,5.32
2021-10-29,5.47
2021-11-01,5.73
2021-11-02,5.8
2021-11-03,5.98
2021-11-04,6.03
2021-11-05,6.06
2021-11-08,6.17
2021-11-09,6.2
2021-11-10,6.05
2021-11-11,6.04
2021-11-12,6.2
2021-11-15,6.11
2021-11-16,6.11
2021-11-17,6.04
2021-11-18,5.87
2021-11-19,5.78
2021-11-22,5.77
2021-11-23,5.8
2021-11-24,5.89
2021-11-26,5.6
2021-11-29,5.53
2021-11-30,5.45
2021-12-01,5.23
2021-12-02,5.48
2021-12-03,5.39
2021-12-06,5.42
2021-12-07,5.58
2021-12-08,5.68
2021-12-09,5.68
2021-12-10,5.58
2021-12-13,5.76
2021-12-14,5.8
2021-12-15,5.93
2021-12-16,5.97
2021-12-17,6.27
2021-12-20,6.06
2021-12-21,6.2
2021-12-22,6.1
2021-12-23,6.08
2021-12-27,6.2
2021-12-28,6.08
2021-12-29,6.1
2021-12-30,6.07
2021-12-31,6.05
2022-01-03,6.09
2022-01-04,6.1
2022-01-05,6.11
2022-01-06,6.12
2022-01-07,6.11
2022-01-10,6.19
2022-01-11,6.09
2022-01-12,6.17
2022-01-13,6.12
2022-01-14,5.86
2022-01-18,5.42
2022-01-19,5.29
2022-01-20,5.31
2022-01-21,4.455
2022-01-24,4.45
2022-01-25,4.34
2022-01-26,4.08
2022-01-27,4.09
2022-01-28,4.18
2022-01-31,4.5
2022-02-01,4.41
2022-02-02,4.3
2022-02-03,4.34
2022-02-04,4.36
2022-02-07,4.44
2022-02-08,4.55
2022-02-09,4.47
2022-02-10,4.33
2022-02-11,4.28
2022-02-14,4.36
2022-02-15,4.61
2022-02-16,4.53
2022-02-17,3.5
2022-02-18,3.485
2022-02-22,3.37
2022-02-23,3.2
2022-02-24,3.19
2022-02-25,3.16
2022-02-28,3.04
2022-03-01,2.9
2022-03-02,2.97
2022-03-03,2.89
2022-03-04,2.86
2022-03-07,2.92
2022-03-08,2.87
2022-03-09,2.92
2022-03-10,2.96
2022-03-11,2.93
2022-03-14,2.81
2022-03-15,2.99
2022-03-16,3.43
2022-03-17,3.38
2022-03-18,3.35
2022-03-21,3.28
2022-03-22,3.32
2022-03-23,3.19
2022-03-24,3.21
2022-03-25,3.19
2022-03-28,3.18
2022-03-29,3.27
2022-03-30,3.13
2022-03-31,3.09
2022-04-01,3.12
2022-04-04,3.18
2022-04-05,3.08
2022-04-06,3.05
2022-04-07,3.05
2022-04-08,3.01
2022-04-11,3.0
2022-04-12,3.01
2022-04-13,3.11
2022-04-14,3.11
2022-04-18,3.12
2022-04-19,3.22
2022-04-20,3.21
2022-04-21,3.13
2022-04-22,3.1
2022-04-25,3.07
2022-04-26,3.04
2022-04-27,3.05
2022-04-28,3.3
2022-04-29,3.45
2022-05-02,3.5
2022-05-03,3.45
2022-05-04,3.64
2022-05-05,3.32
2022-05-06,3.24
2022-05-09,3.04
2022-05-10,3.07
2022-05-11,2.97
2022-05-12,2.95
2022-05-13,3.1
2022-05-16,3.0
2022-05-17,3.14
2022-05-18,2.92
2022-05-19,3.01
2022-05-20,2.88
2022-05-23,2.75
2022-05-24,2.73
2022-05-25,2.68
2022-05-26,2.72
2022-05-27,2.81
2022-05-31,2.83
2022-06-01,2.97
2022-06-02,3.13
2022-06-03,3.0
2022-06-06,2.95
2022-06-07,2.98
2022-06-08,2.94
2022-06-09,2.85
2022-06-10,2.79
2022-06-13,2.62
2022-06-14,2.65
2022-06-15,3.11
2022-06-16,2.76
2022-06-17,2.77
2022-06-21,2.89
2022-06-22,2.89
2022-06-23,2.92
2022-06-24,2.84
2022-06-27,3.03
2022-06-28,3.0
2022-06-29,2.96
2022-06-30,3.04
2022-07-01,3.04
2022-07-05,3.09
2022-07-06,2.97
2022-07-07,3.12
2022-07-08,3.18
2022-07-11,3.0
2022-07-12,3.09
2022-07-13,3.15
2022-07-14,3.18
2022-07-15,3.25
2022-07-18,3.14
2022-07-19,3.32
2022-07-20,3.41
2022-07-21,3.42
2022-07-22,3.28
2022-07-25,3.58
2022-07-26,3.56
2022-07-27,3.63
2022-07-28,3.3
2022-07-29,3.39
2022-08-01,3.25
2022-08-02,3.31
2022-08-03,3.33
2022-08-04,3.3
2022-08-05,3.26
2022-08-08,3.25
2022-08-09,3.21
2022-08-10,3.27
2022-08-11,3.24
2022-08-12,3.3
2022-08-15,3.36
2022-08-16,3.37
2022-08-17,3.46
2022-08-18,3.68
2022-08-19,3.53
2022-08-22,3.43
2022-08-23,3.4
2022-08-24,3.48
2022-08-25,3.53
2022-08-26,3.53
2022-08-29,3.32
2022-08-30,3.47
2022-08-31,3.51
2022-09-01,3.3
2022-09-02,3.42
2022-09-06,2.98
2022-09-07,3.0
2022-09-08,3.09
2022-09-09,3.23
2022-09-12,3.57
2022-09-13,3.11
2022-09-14,3.1
2022-09-15,2.95
2022-09-16,2.91
2022-09-19,2.76
2022-09-20,2.77
2022-09-21,2.68
2022-09-22,2.68
2022-09-23,2.45
2022-09-26,2.39
