date,close
2015-02-17,10.6401
2015-02-18,10.7418
2015-02-19,10.8107
2015-02-20,10.8107
2015-02-23,10.8107
2015-02-24,10.8039
2015-02-25,10.8384
2015-02-26,10.7635
2015-02-27,10.8039
2015-03-02,10.7782
2015-03-03,10.6964
2015-03-04,10.7072
2015-03-05,10.7635
2015-03-06,10.7338
2015-03-09,10.7486
2015-03-10,10.7072
2015-03-11,10.6658
2015-03-12,10.6747
2015-03-13,10.6145
2015-03-16,10.6362
2015-03-17,10.5987
2015-03-18,10.7033
2015-03-19,10.6313
2015-03-20,10.7299
2015-03-23,10.7112
2015-03-24,10.7516
2015-03-25,10.6786
2015-03-26,10.6747
2015-03-27,10.7299
2015-03-30,10.6944
2015-03-31,10.6974
2015-04-01,10.6944
2015-04-02,10.6786
2015-04-06,10.7447
2015-04-07,10.7812
2015-04-08,10.8523
2015-04-09,10.7802
2015-04-10,10.794
2015-04-13,10.7279
2015-04-14,10.7191
2015-04-15,10.7191
2015-04-16,10.7013
2015-04-17,10.6924
2015-04-20,10.7092
2015-04-21,10.6964
2015-04-22,10.6648
2015-04-23,10.6352
2015-04-24,10.6115
2015-04-27,10.578
2015-04-28,10.5701
2015-04-29,10.5602
2015-04-30,10.5148
2015-05-01,10.4439
2015-05-04,10.429
2015-05-05,10.3965
2015-05-06,10.3146
2015-05-07,10.281
2015-05-08,10.2939
2015-05-11,10.288
2015-05-12,10.3017
2015-05-13,10.281
2015-05-14,10.2939
2015-05-15,10.3432
2015-05-18,10.2673
2015-05-19,10.1972
2015-05-20,10.2308
2015-05-21,10.2229
2015-05-22,10.14
2015-05-26,10.1321
2015-05-27,10.1696
2015-05-28,10.0838
2015-05-29,10.1321
2015-06-01,10.1696
2015-06-02,10.1844
2015-06-03,10.1775
2015-06-04,10.1321
2015-06-05,9.98805
2015-06-08,9.89732
2015-06-09,9.86772
2015-06-10,9.86081
2015-06-11,9.86279
2015-06-12,9.81545
2015-06-15,9.90718
2015-06-16,9.91998
2015-06-17,9.93582
2015-06-18,9.86872
2015-06-19,9.85687
2015-06-22,9.85687
2015-06-23,9.84405
2015-06-24,9.86872
2015-06-25,9.80657
2015-06-26,9.79078
2015-06-29,9.79078
2015-06-30,9.75231
2015-07-01,9.67931
2015-07-02,9.73554
2015-07-06,9.75231
2015-07-07,9.75231
2015-07-08,9.79966
2015-07-09,9.84405
2015-07-10,9.91412
2015-07-13,9.80854
2015-07-14,9.80854
2015-07-15,9.80854
2015-07-16,9.83715
2015-07-17,9.85293
2015-07-20,9.87957
2015-07-21,9.87266
2015-07-22,9.80854
2015-07-23,9.85293
2015-07-24,9.88844
2015-07-27,9.92294
2015-07-28,9.90324
2015-07-29,9.9161
2015-07-30,9.89436
2015-07-31,10.0522
2015-08-03,10.0434
2015-08-04,10.0295
2015-08-05,9.97033
2015-08-06,10.1015
2015-08-07,10.0759
2015-08-10,10.067
2015-08-11,10.0759
2015-08-12,10.1133
2015-08-13,10.1203
2015-08-14,10.0709
2015-08-17,10.1133
2015-08-18,10.1518
2015-08-19,10.135
2015-08-20,10.1055
2015-08-21,10.0916
2015-08-24,9.99701
2015-08-25,10.0848
2015-08-26,10.0245
2015-08-27,10.0462
2015-08-28,10.0245
2015-08-31,9.98805
2015-09-01,10.0019
2015-09-02,9.99701
2015-09-03,10.0374
2015-09-04,10.0542
2015-09-08,10.0374
2015-09-09,10.0621
2015-09-10,10.0305
2015-09-11,10.0414
2015-09-14,9.9763
2015-09-15,9.89338
2015-09-16,9.8766
2015-09-17,9.98407
2015-09-18,10.0414
2015-09-21,9.9763
2015-09-22,10.0324
2015-09-23,10.0561
2015-09-24,10.066
2015-09-25,10.066
2015-09-28,10.0324
2015-09-29,10.1242
2015-09-30,10.1163
2015-10-01,10.139
2015-10-02,10.139
2015-10-05,10.1479
2015-10-06,10.1696
2015-10-07,10.1479
2015-10-08,10.1844
2015-10-09,10.1972
2015-10-12,10.213
2015-10-13,10.1794
2015-10-14,10.2169
2015-10-15,10.2169
2015-10-16,10.2406
2015-10-19,10.28
2015-10-20,10.3214
2015-10-21,10.3481
2015-10-22,10.3895
2015-10-23,10.4073
2015-10-26,10.432
2015-10-27,10.4616
2015-10-28,10.4873
2015-10-29,10.4162
2015-10-30,10.4873
2015-11-02,10.6096
2015-11-03,10.5474
2015-11-04,10.5257
2015-11-05,10.5474
2015-11-06,10.4231
2015-11-09,10.3146
2015-11-10,10.3975
2015-11-11,10.4073
2015-11-12,10.4014
2015-11-13,10.5217
2015-11-16,10.4182
2015-11-17,10.4339
2015-11-18,10.4586
2015-11-19,10.4487
2015-11-20,10.4853
2015-11-23,10.4773
2015-11-24,10.4704
2015-11-25,10.5287
2015-11-27,10.5138
2015-11-30,10.6135
2015-12-01,10.5888
2015-12-02,10.5504
2015-12-03,10.4487
2015-12-04,10.4853
2015-12-07,10.4981
2015-12-08,10.6135
2015-12-09,10.6224
2015-12-10,10.5977
2015-12-11,10.6224
2015-12-14,10.5553
2015-12-15,10.5731
2015-12-16,10.6609
2015-12-17,10.6894
2015-12-18,10.6894
2015-12-21,10.6757
2015-12-22,10.7171
2015-12-23,10.7259
2015-12-24,10.7565
2015-12-28,10.7645
2015-12-29,10.795
